ID,Author,State,BlockNumberChoices,Scores,AuthorTokenBalance
0x9bfc369c966c4d1358b3e51e6951ad355b15f585e69f26266d12d2ac12dff58c,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,27293107,"['YES', 'NO']","[15627.530430133243, 0]",10.128654868937554
0x5078f69a21d81e88cb8bf8848323ff49ab48b9d8db3ffad8d5a25714b52dbbde,0x47dE377d25eBcF2FE33E42E974381a6D3b8688DE,closed,27292018,"['I MINTED - CLAIM ✅', 'I NO MINTED 🛑']","[86527.85828986345, 7961.307408697199]",10.197710570288992
0x1cddb6b8c5ad7c8d7b7934d556a59d496d0779c36d688ed24e4aa58315e04f3a,0x47dE377d25eBcF2FE33E42E974381a6D3b8688DE,closed,27292001,"['I MINTED - CLAIM ✅', 'I NO MINTED 🛑']","[7108036.353509687, 620827.6498225548]",10.197710570288992
0x9ad9b886b7cb31efce7fb2dac4c6a1b595ef57bad80e25961c4d9588932ef21c,0x47dE377d25eBcF2FE33E42E974381a6D3b8688DE,closed,27291983,"['I MINTED - CLAIM ✅', 'I NO MINTED 🛑']","[86777.30561656384, 1.0566210908280025]",10.197710570288992
0xa2a2f269e138f3fb42fd5f423e0d612e21de7fc12d8d6f96278e0ef939fe4056,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,27281847,"['YES', 'NO']","[16869.645485317636, 0]",10.128654868937554
0xedb33bf233b1722b7c815141520f9e4335ecfa20517e160a82470e78db93ac6e,0x2b11e754209896EBf7a849C8E630D2D88F2890B5,active,27278456,"['I will help', 'I will pray for you']","[17561.48551661292, 1353044.2960595407]",0.0
0x446b238d0b956be9b01c290beb6e2faa1c833d9f87df2c634a17785c5591bb04,0x241dd7da7cf7E8753c79076aa5324bA809cDE7d5,closed,27272891,['We want a voice'],[1725700.1427050168],0.0
0x0fa6328bcdf6763e4d6b68a1e89c5c9e9a58f1e424380dde1bb595cda94f17cb,0x0dD06522628Ea951960faC7c4a798Fecd6EdC0c7,closed,27237066,"['Alhamdullillah', 'No, thank you ']","[79771.33797271906, 9791.73295209476]",0.0001
0x34ee14c09803ed119fa899e0742ffbe8eb9ffc15be359154e0f58d2e1fa7deff,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,27236879,"['YES', 'NO']","[917420.4581463012, 6860.303447938412]",10.128654868937554
0x275815515ebb5c3cdab0565e9f9e9e8f7021ce26aca0289585a65ed0d0708abf,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,27200411,"['Looter', 'Good']","[89903.21703536758, 2010.206418808174]",0.0
0x4c7c7927d4ba57798d0b4b874563b2eb3fb6b1d66533e4fc9daadcface081495,0x8ea5f15C3b0a7bCA436d2199040d3D28b5985156,closed,27167728,"['100% Yes', ""No, he's great. ""]","[65840.62008032692, 147142.49551061148]",10.603367556800084
0x6eb670a442cede77f65ba8162cb26c6b986a02bba8448e13c6bc40907050c4d9,0xaFc5DFA874BA66094eDa30393d1b4b98E08809B3,closed,27145991,"['Yes', 'No', 'Abstain']","[15068.060537219271, 247854.16297805845, 13812.081290600348]",0.0
0x456952190cf38553c1d238eaeed018ae8684b32330ec7302a315740f107271b4,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,27142824,"['YES', 'NO']","[5817665.19276331, 3140.148065542683]",10.128654868937554
0x6abfa3b0de16ba626f400a79d7335b9018c70a6927b7ec862bc977f6462ef834,0xb8294b9034EE8f6d60ACda4Bc65fb5552966381B,closed,27139526,"['April - May 2023', '2024']","[5691240.355075803, 76554.85566272507]",10.049402750935373
0x09b957b70a7951d92be90c59d18fd7c46f81437a687d0444e9c4f4355e85d186,0x1fF585ebf05A255685C422FFbB24aa3aDae85Ce8,active,27127028,"['yes', 'make it more then 10% ', 'fk them guys ']","[1519789.3098158129, 13780.652003377436, 6750.784645982968]",0.0
0x9497622e732e08a94a333d791232e3bbf5ea257bfb6c30298380e96b9fb3c279,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110965,['yo'],[25.286761674973217],10.1
0xa51203e56fee8915a9b230af52c5f3fab7848eafc15ccff679ccb9fdcff28b37,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110954,['yo'],[25.28677170300692],10.1
0x88e7f79feaa47d89ea8170e12f1da3f16d4f1171b42a8a3b05449429c850f526,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110936,['yo'],[25.28678811248596],10.1
0x1b1f86b26d279e36d61d209b746d19cb64aee5ff69b969375dd5885e2ba106f2,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110929,['yo'],[6.856972696232254],10.1
0xad9f64eb0ead76d8dc8aa3b293eb461c19080268cbb8134008aa42b93aa68e48,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110921,['f'],[6.856975989057726],10.1
0x660d4da65824d78048e19a0354a89ea1712551d6d9e0a59150c5784c57f90899,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110890,['gf'],[25.286830047644663],10.1
0x0d006321c5f8f0f2364c1d36b3899f20d1256c92cb631577066641c520ff78a8,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110883,['gf'],[6.8569916299302625],10.1
0x61b7269a45e1192fe0d6ff26a800d31fea22f765876e9bb24ba3de7f8efbe9b6,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110876,['gf'],[25.28684281046895],10.1
0xa8d419b9b92323b919feab484cb4623db9ccd8e5d941ddac9e17b88abe87d5ec,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110870,['f'],[25.28684828024375],10.1
0x0d834dfbf90c1d3ccabd198d899719ede2becb2e7757bc9cce1971e4e5494a07,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110863,['f'],[25.286854661642337],10.1
0x1924721586c7b0a2cb16a2a916dc2a5bc8e70ce70443b1a741f372f0a92f69ed,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110593,['tt'],[25.2871012974687],10.1
0x8adb444211237735b01ea9c3611ce5e3e9d615e99764742430d83176eceb749a,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110579,['tt'],[8263.891155180556],10.1
0x95b957182bd710f5e414df103665a46c8927cf2ad9408905ad4f5739ed6dc025,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110573,['g'],[6.857119449563273],10.1
0x439fc46f7f517b6785589465e340f20a9d4c1f18b6ad9adfb8a2de37db363aff,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110556,"['dd', 'ff']","[0, 6.857126446404071]",10.1
0x321836f193433cf96b6bc5cfbf60ed5e3cc33e7e1b322165b970192031d1ce74,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110549,['dd'],[6.857129327451686],10.1
0x8c32f81845b7f5d1e21295033a1e9029b32f2ecb5106f8085fb9ff26430548cd,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110542,['t'],[6.857132208496684],10.1
0x50e3157bc886e263be1bf8a32c28e221b5a4f145183a953ef44dbd8cdcf51a7d,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110523,['true'],[6.857140028460957],10.1
0x5dd6392a7e3f4dd888174b9045e28d52bdc3629bac8f69b49541f4254e9708af,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110501,['lol you kidding me ?'],[6.8571490831262825],10.1
0x530e8c44b2ac617fddcd25b5d2eef5b5065ece32759d727320ecf6d8fac38f78,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110482,['true'],[25.28720248262984],10.1
0x0193962f1877b9908f468d7211d3503008c0b94542ca992b5b9b20ca1c69f05e,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110467,"['ofc', 'ff']","[17939.97835465826, 35.25944431409571]",10.1
0xe40e62d13c6ee4464b5e22b8517d1a9807dcbee4e0788d95df8d56bc02782239,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110444,"['yes', 'no', 'maybe']","[9916.82745803604, 27.213210514604206, 108432.31183434778]",10.1
0x16488299ded7e612b09193cc9e7f5a4eb0a938fcff4480aa9c97575efbef850f,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110422,"['yes', 'no']","[9662.35662370732, 137.61560210636966]",10.1
0xb498a16349a25a2737e93c318f42231b1ed85d059a25bedafde6d5c13ed6e311,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110418,['yes'],[8681.89602139606],10.1
0x523fb153ed8e3c6ccded07760eb4aa74fa09d75213d5fc6ddf5d7d9c8cfd192d,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110379,"['yes', 'no']","[8677.377671439448, 21.959806609809025]",10.1
0x533e98c95e70f1032a3f82bbffaf5d5a9adcf5829f3fd656d9245f0af218b1b7,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110372,['yes'],[8658.20677250266],10.1
0x2916ae349f2524d09f9804c8b04de294d5646eebb5c3f8270b47983461e57ca1,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27110360,"['Slow', 'Fast']","[109787.88920206304, 61.49397908722687]",10.1
0x3f50bbc8dcc3d85ae030e14dd6d2bd9596687513a3365b6122d4af4f02adee1f,0x6C39254058a19f4d990c2489e5c72F643c18C21e,closed,27104877,"['I vote to proceed', 'Leave it as it is']","[5710841.527267626, 592757.9958236594]",0.0
0xab0212bbb6cf6efac05cc3c99fcd9b6c607662d08a9a023718a28dc7b08656ca,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27099726,"['for ', 'for']","[1050.6244186195622, 7732.929828607341]",20.077
0x40cf9298da65996a7444eee975b06b70aabc1e6956c7fe9b364bdde1d28bcf11,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,active,27096488,"['YES', 'NO']","[228623.50604763743, 8287.438505732369]",10.1
0xda023c48cb564e914d430a67445aec9cbafccfe135f0922e5614287274af8de4,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27093001,"[""I don't"", ""Yea it's cool""]","[7.98798121803834, 12952.216169519535]",10.1
0x744e31170b95dce7e458eb3dd114d2a87ec89072da10d90b0cab23dd7b1ee2ea,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,27089219,"['Pump', 'Dump']","[7805.031907902164, 173536.9346655603]",0.0
0xc9df1afb35ccd51b9702957bdca2e661d024ad76bbd2a9c47b4bd865af6589f5,0x319d705117A263A596217ed144F54a660891a09E,closed,27088429,"['Donate', ""Can't help""]","[872.8563785313814, 16095.604732569896]",0.0
0x9bac3cb0f9d7578783b38d78a076a53167334a509b832528fa55241c95306b71,0x4ae268Df8Dacd4f08C4A3c96DD12434c7F5AD374,closed,27081130,"['Yes', 'No', 'Abstain']","[21045.25202404971, 149101.59513779625, 17669.27714184534]",0.23917410505122597
0xe238954dc82156ea68b72a1a554d0ebd4df02655ec9829c49802e28a2dcf6d3a,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,27078355,"['YES', 'NO', 'NWV', 'ABSTAIN']","[1769.7542219635054, 221.50564729464784, 7758.893448157796, 47587.978993205674]",0.220702111253606
0x893413ee95f07c0b44813cfc6168d988e1facf867fe1e13b2cf55493054a5f1f,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,27078320,"['YES', 'NO', 'NWV', 'ABSTAIN']","[3247.7394612922553, 0.027999999999999997, 0.5, 8307.749716638022]",0.220702111253606
0xdd6ce92ad76b608dbf51f509aab3e6c00afb1dd5b800b3e38a1bc56aaa45089a,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,27078286,"['YES', 'NO', 'NWV', 'ABSTAIN']","[11474.919928999789, 0, 219.44428886878688, 0.5920729774614933]",0.220702111253606
0xb5077c3e30ca691ec0e7756c70127258987d0dfd440de0b71b3e0c868b43bf71,0x84b3E7f512ba322d6151c9051208afE562ac026B,active,27060792,"['My choice of dapp', 'My choice of dapp ']","[1420764.528385415, 8155.699901497827]",0.0
0x420b2ee59d9e51672a767fdca6124ccd1ff7f698281abd6a7e2d5d11c02f2225,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27057606,"['up', 'viberate', 'down']","[24406.55407234535, 105360.3725483304, 20.169072977461493]",20.077
0x1c48493926299603ca051703249e90831d27a64cd6c659bb20271d71f521f73b,0x96Fd5d45Ce00e6385132556dDbA6DdA1c9135889,closed,27057133,"['Patience', 'Dev dont care about Token price', 'Ponzi Scam']","[611584.2085300873, 5714.615381195098, 277507.68055740243]",0.0
0xc085258b318fe7d6c96eaf75ef2e2dbe91039bf20609ce4c83e47972bd517cc0,0xB3045aD45cece8c1eC0a198AABc6b93c3a1E4860,closed,27056270,"['Ouh, okay, no problem', 'No,i am angry russian pig', 'I just look, i dont have money']","[8584.961584743898, 69793.76158944942, 599.7800830626368]",486.51821325774125
0x74fe4c120ee3f3db609c7a2aedc9a1b624b373cb3bf0ab17d4552bf21bc1ddd1,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27055769,"['FOR', 'AGAINST']","[10296.940096681696, 146636.76766085697]",20.077
0xcd6abdfd16d09c4a9890df6a52b5b9b1ce61153e799d7a9a8f81518334498987,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27055718,"['FOR', 'AGAINST']","[14017.757706467666, 194010.6728914886]",20.077
0x6dd74a04b7ed87d4ac50fe23127b65d9330141e39d411b6bbec1270fa303985c,0x880E265A5F7BaBd24281D6e7a2FCf41dDfB5B4B4,closed,27051245,"['Chicken Sandwich', 'Egg Waffle', 'Chicken Waffle', 'Egg Sandwich', 'Blue Waffle']","[577.5810021589597, 8265.352939712986, 3.5733751436820973, 597.2817965916375, 44470.950366778336]",0.5594487339628399
0x7c868950fbbc94c6842a945bfc0e9e056185aff59dd5639d3f2b9ecc842afbed,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27049189,"['for', 'against']","[22216.97163744456, 161119.16887260354]",20.077
0x3f91ff8bcc9496cf2c031c21625570d080ea9ae18a0b813f8d6c7ec47b75b37b,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27049172,"['YES', 'NO']","[10490.220683430724, 18.48705938397873]",20.077
0xf09791f23280163cdd8d265af499d8651d9309ba13e086777677a44d28e71307,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27049154,"['growing', 'dying']","[9748.203427775949, 42543.59232819382]",20.077
0x4bd499181678e7ca781f1b8bbb5b6d0b4a91625301de97dfdfbfadc4143ffe14,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,27020533,"['yes', 'no', 'yes with paid', 'yes with free']","[71613.28860061165, 8752.927505091116, 15.18896301937376, 2.1285870505471993]",20.077
0xbc89a9d2b5589f6571a134a167a406dd7966eb56162813dde6f9540767691be3,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27007379,"['I know good ones though', 'All jokes']","[107137.06672446842, 202556.82721568792]",10.1
0xc600ef4fe1fd9802dfb734d095ed80891cf98dc8b4921e6e9b0564da16d25d8f,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27005884,"['Holding like a noob', 'Holding like a pro', 'Sold']","[53490.043786256225, 51596.23682332561, 1726.0095264428771]",10.1
0x246b94956bec2545a772c69b790acb9aa05c5ed41e35e4e417f0750def22eb9e,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27005867,"[':)', ':P']","[28218.238686140157, 8111.057785244393]",10.1
0xdf60241827dba5cc3d9e265c1c66b1a738fc5417be9239224003b10a4eccf792,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,27005840,['Noooo all but this plz'],[33792.23814146987],10.1
0x7b12d8901d3210dd46609dd7febebc3bcfa962e4724d7bdd25f59fd75a2fcead,0x45cf1bDFBE5332322a10659e2cAa1AB998F71588,closed,27002874,"['arb = op', 'arb = 0.9op', 'arb = 0.8op']","[34135.885803630736, 111.08852155087556, 43713.17022257316]",0.0
0x7f74356dc93c925cc282357e0ffd350893d1b0a6360d5ce5e69e5778673d01ce,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26997690,"['Yep, I know because I use it', ""Yes, I've heard about it""]","[36120.872394026264, 42702.82075923682]",10.1
0x2520d5e4edac66710c1443617859cb9d9c15ef43e6ea353de9f983777942b039,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26997639,"[""Yes but you don't know about it"", ""Yes it's obvious""]","[36149.61331476126, 65.0293698220747]",10.1
0x01abdc7cbf0b2d317acd66a048c1c2671b9e2b55eaf05e88845e84c191c2e62b,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26997629,['End'],[35191.22281367244],10.1
0x2eb0df273a7dc721c90ccafbf9399ffb53bfbde396b50dffc025e1f61c59c040,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,26992775,"['can   for ', 'cant against']","[42654.200804713495, 30.257190865217932]",20.077
0xc26435ada54daba583e5490e2a6e809d760c28ed23644b0171bce90b2ac52853,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26971779,"['YES', 'NO', 'NWV (NO WITH VETO)', 'ABSTAIN']","[36835.317804834376, 24586.73934220019, 15.235376502672556, 0.5452843139992951]",0.220702111253606
0xacc980418eb72b38d0abbd290edecab0a7791c76ab3c7c5737f65251b409dfc4,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26970664,['Byyye!'],[41670.040654868855],10.1
0x958faa479882cbf1aed8c6cad873ae9070c07b8c854feaa83b80be7a52635458,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26970649,"['suwaa', 'ppp']","[39150.78708438331, 48.02624311657884]",10.1
0xfc85965fe8cf8d724d35630a717b1941edf48b8e0b63383fd7063f8c08a8d76a,0x4C45758bF15AF0714E4CC44C4EFd177e209C2890,closed,26967814,"['for', 'against', 'null']","[211566.1653872749, 15202.418577268829, 1.679261484602381]",20.077
0x627031706e5ae344ab0950eea1cd30f1b1c4f761d6db2cdb2d98164a1cc06d56,0x6Cf7E573e6bFc8140B4202f3972D7f3D51c9638b,closed,26964523,"['YES', 'NO']","[1617.6579162994612, 391629.61243685655]",11.163493
0x0ffa32eb1f88402e7cf95e85b95b5f94a7f2ec7e5494f2428b753a0b879ed597,0x112435Ff1e260052B17Efb03D2486354EcCe2137,closed,26962034,"['be Whale and pump the NFT price', 'share more profit for artists', 'Communicating the value of NFT']","[36571.77369506479, 66.11230467119029, 8423.109158956166]",26.418651694601543
0x7bf7336a5c45cdb3f4b0383e8b2fe37390a3ef9472866b2142dbf6a1bbaf80c8,0x49e84445Fa8098405c92563902723beC31ED43d2,closed,26959826,"['Definitely!', 'Yesss!']","[37979.22881915495, 9247.589292448793]",0.000559657794028715
0xdee17ac62729a7fd1006e16686bc7fae8fe01975b3eeb71f941f59167f8cd4bf,0x87502BfBc0B0Ea40554484ab6dEC3C277F9BeD25,closed,26950835,"['Should we be able to unstake locked cake under certain circumstances', 'We should not be allowed to unstake locked cake  under no circumstances']","[15607.856846059842, 33956.38352637667]",0.0
0x35e2ba04a02b76e28842be3c145e3b0ef7652538c835849d78a139a4645a9f0c,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,26945993,"['Yesssss', 'Give in my mouth']","[36608.47167403317, 37.032379200674754]",0.0
0x4830e366846628d3c82a9c37cb0a8223df9dc662641734a7f07c2ba41e46bbd5,0xD54D51fE0B2E1b44cdfac953D5cDbf6cABA7eC93,closed,26944890,"['Donate', ""Can't help""]","[37137.128820722406, 1866.1154373670952]",1.087461152626746
0x0bc2c99111207434a7e52b212b4eea022d12e6efee072ca1a2b9bc7cc957f6d1,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26940265,"['YAY', 'NAY']","[189879.65580392108, 154318.37273288553]",10.1
0x557236b629b64d7ecd25137f663013773fbf92147914df7788718024c2b5dd16,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26940239,"['YES', 'NO', 'Yes, but not yours']","[36334.45857060922, 7086.313955979785, 191.07858620056345]",10.1
0x8ce1e120c4edbdee1ffeb4ff6f72e2546af4bceb3ba7f2b37be307f2fa5a071f,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26940159,['hhh'],[66746.12027925068],10.1
0x66a9f9ddac2909e0f2fd715127ab812747e94d76630b2bfaa05df1eaaefa2082,0x4c194b6d45126578E47Ca542462483Dd4104e7ce,closed,26935235,"['None finds this thrash chatgpt jokes funny', 'My humor is ruined and i actualy laughted at this and pay.... 0x4c194b6d45126578E47Ca542462483Dd4104e7ce', 'The only joke is this post itself (0.10$ pls)']","[0, 0, 20.524908798609385]",0.08003316488857608
0xea108ba6c713a4bb31d16e93486277754f3177f3e47a6bffb17867ae7b9be046,0x4c194b6d45126578E47Ca542462483Dd4104e7ce,closed,26935235,"[""Don't you dareproviding me whith your referal link"", 'They do not care at all this will never get banned ', 'Will be banned in abou 10 seconds', 'Wait the site actualy works????']","[0.018, 0, 0, 31.812411221505126]",0.08003316488857608
0x0838165527dcd6a85dd1184f4d392ab49fe62d0b867f64031319986afef591b9,0x4c194b6d45126578E47Ca542462483Dd4104e7ce,closed,26934946,"['Yes:)', 'No:(']","[17.121689524071503, 1.7267263359755562]",0.08003316488857608
0xc3310dcfd92ee5175368890fd16af06c7dd8f77b94e8699252acc8a918481bc2,0x4c194b6d45126578E47Ca542462483Dd4104e7ce,closed,26934676,"['yes', 'yes']","[17.199425643833177, 0]",0.08003316488857608
0x6d0f5742657c61c34c43cbf04fccff940a9dd887e117646ad2318cfcb7546a96,0x5a91b98A73d72A1FAE9f1f962dca77326013b155,closed,26918129,"['YES', 'NO']","[200072.67875454985, 120694.11098182749]",0.0
0x328f6f25223f6fef8c9d77d2136ad667ac68ecb8b0e7f1418d32e7cee1eda31f,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26913417,"['✅ We want to earn CAKE tokens!', '❌ We don’t want to earn CAKE tokens!']","[63031085.18877559, 16907044.368584502]",10.0
0x31d636fd0efa17475e0096ae087504023f49aff4d47adb44510bd7a9b192f73c,0xA55A06619411d1c72767566da545759091D21AEB,closed,26910735,"['sdfsd', 'sdfsdf']","[12586.62563532667, 63.04280499622293]",114.82204
0xdfcfe882a0652593b8d2a382ef411df641b8d901bec7e630677193923661f7a9,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26910179,"['Lots of cakes to be eaten', 'english cake is bad']","[12560.463851723409, 74.46491349130368]",10.1
0x87a70d4a0b006e15b13403b9db4e7152248c34efd11313279734b84c997c30dd,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26910165,"['True', 'Not so sure']","[79056.47509376232, 2547.885137619616]",10.1
0xd5d4245f7c0e3cf7bea4e5e53b228971e7c7331cd15df5995b0da4de9ab780fe,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26910152,['yes with strawberries'],[11745.944477778086],10.1
0x9d54089ba32d7e6a49b48ed3167eb85ac8c44b8391b2ebb3ec2a7b512cbed911,0x615ff929F833d0dEd0287FB4eF19dC83ef5Bfad5,closed,26900517,"['2023', '2024', '2025']","[452818.4708409413, 22926.683691586935, 12004.04347050786]",0.012113487326131598
0x653fa767c8a3900a25c5eea8ac415bd20441521411cb20d0d53735815f17d751,0x50EFa20126E49f87fDD3e6a6f52a655B70d42977,closed,26890453,"['5$', '10$', '15$', '20$', 'Stable ']","[882.0333143843214, 2753.906649316566, 154.24028246997665, 39623.09946306167, 98.45247048865532]",10.517237
0x9e4b76556ecfc43ea699bbec4e3434156ca8f00994265f51e3b6ea1ca980a710,0xdaf780714Ce4931f98129060445fC6Eb4Ab73bB1,closed,26888592,"['yes', 'no']","[24026.13685999134, 22257.10124563988]",0.0
0x6c633eb8141406e51bae7d67ea0203195ad2ad1f435c76c0a11786f89271468e,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,26887297,"['Hn', 'Hn bilkul']","[1275.3083595325336, 870.3128591704344]",0.0
0x576f008e4338c4985a6e6ccb1383d62decd1edddc326f48fb75d9a2d9e6f0d5f,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26881000,"['true', 'liar']","[2626.0451007477895, 25977.25231492843]",10.1
0x9bf55f0b74b906c1b4f70407b8d586afe15777ad6f7f79427e95c5ebb3ae3a5a,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26880953,"['long', 'short']","[25.741889338240963, 0]",10.1
0x97ebc71f235ada3c20d32c1b92d5572ebacda8220b7778f4147cc248d3c95dde,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26880938,"['with cream', 'without']","[728.4236825090328, 102.03431956747468]",10.1
0x0a67eb1d74eecd81138b5844d60ce3fc98a28be322de4aefd860e350f49c85b8,0x90e0d37f59B4d3202880d2FB17f3e50b7056f762,closed,26880918,['Thats true'],[1275.8723983806767],10.1
